Total Population,Total Households,Median Household Income (Current Year $),Total Households For Period Of Construction Built Before 1961,Total Households For Period Of Construction Built Between 1961 And 1980,Total Households For Period Of Construction Built Between 1981 And 190,Total Households For Period Of Construction Built Between 1991 And 2000,Total Households For Period Of Construction Built Between 2001 And 2005,Total Households For Period Of Construction Built After 2005,Total Households for Tenure,Dwellings by Tenure Renter %,Dwellings by Tenure Owner %,Total Households For Structure Type Houses %,"Total Households For Structure Type Apartment, Building Low And High Rise %",Total Households For Structure Type Other Dwelling Types %,Estimated Family Size,label
4235,1919,68317.31,424,786,306,179,24,200,1806,0.49169435215946844,0.5083056478405316,0.4768108389786347,0.5231891610213653,0.0,2.2068785825951016,0
1832,660,54508.93,205,176,80,45,26,128,644,0.4813664596273292,0.5186335403726708,0.4636363636363636,0.5363636363636364,0.0,2.775757575757576,0
8781,2565,160479.1,0,12,51,519,573,1410,2351,0.09868141216503616,0.9013185878349639,0.8787524366471735,0.1212475633528265,0.0,3.423391812865497,0
4093,2329,38278.39,1353,554,115,78,34,195,2172,0.7679558011049724,0.23204419889502761,0.0111635895234006,0.986689566337484,0.0021468441391155,1.7574066122799485,1
4467,1955,81395.06,334,1053,239,207,30,92,1874,0.5448239060832444,0.4551760939167556,0.541687979539642,0.42762148337595907,0.030690537084398978,2.2849104859335037,0
3970,1802,76477.44,561,300,127,107,128,579,1657,0.4230537115268558,0.5769462884731442,0.5688124306326304,0.43118756936736957,0.0,2.203107658157603,0
4557,1531,106269.98,74,109,260,420,367,301,1475,0.08,0.92,0.9595035924232528,0.037883736120182886,0.002612671456564337,2.976485956890921,0
6558,2482,80964.32,511,391,204,649,281,446,2335,0.19400428265524625,0.8059957173447537,0.8730862207896858,0.12691377921031427,0.0,2.6422240128928283,0
3729,1541,77351.14,258,1132,87,54,0,10,1465,0.18566552901023892,0.8143344709897611,0.8792991563919533,0.11810512654120701,0.0025957170668397143,2.4198572355613237,0
3331,1753,37426.74,420,856,170,137,46,124,1662,0.796028880866426,0.20397111913357402,0.25613234455219624,0.7438676554478038,0.0,1.9001711351968056,1
2521,918,102812.49,34,613,90,92,15,74,932,0.06330472103004292,0.9366952789699571,0.8572984749455338,0.05555555555555555,0.08714596949891068,2.7461873638344225,0
6881,2561,73376.54,533,743,499,286,316,184,2489,0.189634391321816,0.810365608678184,0.8114017961733698,0.1850839515814135,0.003514252245216712,2.6868410777040217,0
3896,1594,46068.49,795,598,100,31,5,65,1536,0.375,0.625,0.7195734002509411,0.280426599749059,0.0,2.4441656210790463,0
2462,1169,63832.06,536,419,73,64,52,25,1099,0.40036396724294815,0.5996360327570519,0.5295124037639007,0.4704875962360992,0.0,2.1060735671514115,0
3191,1311,83170.03,490,211,113,149,103,245,1191,0.5104953820319059,0.489504617968094,0.47368421052631576,0.5232646834477498,0.0030511060259344014,2.4340198321891684,0
8490,2954,77490.34,345,845,402,463,123,776,2796,0.09084406294706723,0.9091559370529327,0.9170616113744076,0.001015572105619499,0.08192281651997292,2.8740690589031823,0
2437,1379,46413.39,227,387,325,226,17,197,1278,0.7464788732394366,0.2535211267605634,0.23060188542422044,0.7693981145757796,0.0,1.7672226250906453,1
2795,1621,42273.14,709,257,55,85,51,464,1498,0.6949265687583445,0.30507343124165553,0.006169031462060457,0.9901295496607033,0.003701418877236274,1.7242442936458975,1
6265,3157,76982.19,916,1092,162,102,363,522,2825,0.5858407079646017,0.41415929203539825,0.2359835286664555,0.7624326892619575,0.0015837820715869496,1.9844789356984478,1
6434,2538,99412.51,646,451,152,154,208,927,2430,0.11522633744855967,0.8847736625514403,0.9826635145784082,0.01103230890464933,0.006304176516942475,2.5350669818754925,0
4671,1682,138898.74,7,366,1220,73,0,16,1622,0.03945745992601726,0.9605425400739828,0.9946492271105827,0.002972651605231867,0.0023781212841854932,2.77705112960761,0
8035,3860,53565.34,23,817,410,960,192,1458,3649,0.18525623458481777,0.8106330501507262,0.4854922279792746,0.15751295336787566,0.35699481865284977,2.08160621761658,0
12651,4483,87685.54,386,324,100,234,580,2859,4166,0.15914546327412385,0.8408545367258762,0.7635511933972786,0.23064911889359804,0.005799687709123355,2.821994200312291,0
2945,1250,69047.44,231,376,200,183,64,196,1227,0.07008964955175224,0.9299103504482478,0.9512,0.0248,0.024,2.356,0
3727,1500,76172.5,1014,275,57,19,0,135,1360,0.4139705882352941,0.5860294117647059,0.6866666666666666,0.31333333333333335,0.0,2.4846666666666666,0
7343,2444,63399.02,484,587,356,411,312,294,2300,0.43826086956521737,0.5617391304347826,0.1665302782324059,0.8154664484451718,0.01800327332242226,3.0045008183306057,0
1906,1105,18166.03,116,309,49,119,191,321,1024,0.822265625,0.177734375,0.0,1.0,0.0,1.7248868778280544,1
8164,3877,61873.25,770,1542,472,419,140,534,3662,0.4497542326597488,0.5502457673402512,0.18313128707763734,0.8168687129223626,0.0,2.1057518700025795,0
5331,2214,63377.06,580,691,420,279,70,174,2090,0.23971291866028707,0.7602870813397129,0.8306233062330624,0.16711833785004518,0.002258355916892502,2.407859078590786,0
8996,3405,115749.71,246,248,224,510,732,1445,3196,0.10106382978723404,0.898936170212766,0.8537444933920705,0.08898678414096917,0.05726872246696035,2.6419970631424374,0
3715,1440,62566.94,24,286,424,585,73,48,1359,0.3274466519499632,0.6725533480500367,0.7215277777777778,0.27847222222222223,0.0,2.579861111111111,0
4965,2296,49694.65,1390,688,122,27,12,57,2239,0.4376953997320232,0.5623046002679768,0.6663763066202091,0.3318815331010453,0.0017421602787456446,2.1624564459930316,0
3348,1229,64726.61,662,298,48,99,57,65,1143,0.3359580052493438,0.6640419947506562,0.6143205858421481,0.3856794141578519,0.0,2.724165988608625,0
4917,1934,92692.09,77,268,75,265,447,802,1776,0.18186936936936937,0.8181306306306306,0.8386763185108583,0.1592554291623578,0.002068252326783868,2.5423991726990693,0
5463,3248,62473.99,693,1278,498,432,101,246,3057,0.6823683349689238,0.3176316650310762,0.08035714285714286,0.9184113300492611,0.0012315270935960591,1.6819581280788178,1
7642,3641,59121.95,70,666,689,586,680,950,3360,0.5071428571428571,0.4928571428571429,0.0013732491073880802,0.9986267508926119,0.0,2.098873935731942,1
3661,1640,53095.55,671,481,150,90,96,152,1517,0.42122610415293343,0.5787738958470666,0.5567073170731708,0.4432926829268293,0.0,2.232317073170732,0
1644,573,129530.16,321,122,21,25,23,61,530,0.08490566037735849,0.9150943396226415,0.9232111692844677,0.07678883071553229,0.0,2.869109947643979,0
3667,1486,46986.41,181,530,413,201,62,99,1384,0.6047687861271677,0.3952312138728324,0.5995962314939435,0.4004037685060565,0.0,2.4676985195154777,0
1750,886,89116.59,330,218,203,66,18,51,866,0.30138568129330257,0.6986143187066974,0.5259593679458239,0.47404063205417607,0.0,1.9751693002257336,0
5128,1775,102447.46,0,50,518,1099,18,90,1631,0.09380748007357449,0.9061925199264255,0.984225352112676,0.015774647887323943,0.0,2.8890140845070422,0
3683,1462,57811.15,162,1098,99,39,12,52,1379,0.43872371283538797,0.5612762871646121,0.6046511627906976,0.3953488372093023,0.0,2.519151846785226,0
4630,1739,87053.92,13,757,517,401,17,34,1661,0.10114388922335943,0.8988561107766406,0.8809660724554341,0.11903392754456585,0.0,2.6624496837262797,0
5563,2279,83133.28,0,90,632,914,446,197,2182,0.3373052245646196,0.6626947754353804,0.5660377358490566,0.4278192189556823,0.00614304519526108,2.440982887231242,0
5183,2677,56669.74,911,833,406,144,125,258,2418,0.5827129859387924,0.4172870140612076,0.27007844602166603,0.7284273440418378,0.0014942099364960778,1.9361225252147927,1
3199,1288,80863.37,436,530,146,61,24,91,1197,0.29991645781119464,0.7000835421888053,0.7740683229813664,0.22282608695652173,0.003105590062111801,2.483695652173913,0
3679,1660,52074.01,666,543,91,156,64,140,1465,0.5235494880546075,0.4764505119453925,0.4903614457831325,0.5096385542168674,0.0,2.2162650602409637,0
11716,3269,92943.51,35,138,72,231,856,1937,3030,0.4062706270627063,0.5937293729372938,0.21107372285102477,0.7840318140104008,0.004894463138574488,3.5839706332211687,1
3266,1488,34137.86,442,734,124,66,15,107,1486,0.8075370121130552,0.19246298788694483,0.09744623655913978,0.8991935483870968,0.003360215053763441,2.1948924731182795,1
5114,1831,101634.62,239,1170,249,17,17,139,1666,0.12785114045618248,0.8721488595438175,0.957400327689787,0.042599672310213,0.0,2.793009284543965,0
2652,1378,62012.42,871,288,149,28,27,15,1362,0.3458149779735683,0.6541850220264317,0.530478955007257,0.46589259796806964,0.00362844702467344,1.9245283018867925,0
6156,2927,40281.96,768,944,372,387,334,122,2728,0.6649560117302052,0.3350439882697947,0.16194055346771438,0.8380594465322856,0.0,2.103177314656645,1
4774,1461,186469.31,11,50,55,345,359,641,1271,0.057435090479937057,0.9425649095200629,1.0,0.0,0.0,3.267624914442163,0
2768,1361,45032.7,135,903,254,56,9,4,1330,0.806015037593985,0.19398496240601504,0.030124908155767818,0.9698750918442322,0.0,2.0337986774430568,1
3709,1185,97447.93,27,620,399,92,12,35,1132,0.14664310954063603,0.8533568904593639,0.9012658227848102,0.09873417721518987,0.0,3.129957805907173,0
6194,3182,71384.07,759,885,819,340,184,195,3122,0.4676489429852659,0.5323510570147342,0.2976115650534255,0.7011313639220615,0.001257071024512885,1.9465744814582024,0
7263,2783,85255.14,688,929,199,115,47,805,2557,0.24794681267109894,0.752053187328901,0.43011139058569886,0.5677326625943226,0.0021559468199784403,2.609773625583902,0
3338,1391,80776.83,301,747,146,101,11,85,1394,0.2116212338593974,0.7883787661406025,0.7706685837526959,0.22573687994248742,0.0035945363048166786,2.399712437095615,0
4134,1241,53393.0,52,795,248,84,15,47,1168,0.4554794520547945,0.5445205479452054,0.5584206285253828,0.44157937147461723,0.0,3.331184528605963,0
4242,2112,64731.12,111,99,512,201,462,727,1973,0.4125696908261531,0.587430309173847,0.10984848484848485,0.8877840909090909,0.0023674242424242425,2.008522727272727,1
4945,1718,109241.46,403,619,234,89,75,298,1588,0.11460957178841309,0.8853904282115869,0.9837019790454016,0.012223515715948778,0.004074505238649592,2.8783469150174623,0
1811,619,89505.95,254,138,51,103,24,49,599,0.3589315525876461,0.6410684474123539,0.39418416801292405,0.6058158319870759,0.0,2.925686591276252,0
2563,1589,89429.99,35,11,0,11,22,1510,911,0.42590559824368823,0.5740944017563118,0.005663939584644431,0.9943360604153556,0.0,1.6129641283826306,1
11538,3354,94770.33,0,32,17,305,1671,1329,3170,0.15110410094637225,0.8488958990536277,0.9660107334525939,0.03398926654740608,0.0,3.440071556350626,0
3138,1415,44107.73,558,700,85,41,0,31,1357,0.6676492262343404,0.3323507737656595,0.052296819787985865,0.9413427561837456,0.0063604240282685515,2.217667844522968,1
2675,1168,49375.63,722,378,22,18,0,28,1098,0.3770491803278688,0.6229508196721312,0.639554794520548,0.3561643835616438,0.004280821917808219,2.2902397260273974,0
3704,1375,109167.69,117,592,574,27,16,49,1329,0.022573363431151242,0.9774266365688488,0.9847272727272727,0.015272727272727273,0.0,2.6938181818181817,0
4695,1713,101248.63,277,190,384,513,207,142,1705,0.09090909090909091,0.9090909090909091,0.9100992410974897,0.08873321657910099,0.0011675423234092236,2.7408056042031523,0
4393,2448,32756.44,1250,843,198,69,35,53,2441,0.7640311347808275,0.23596886521917246,0.1270424836601307,0.8709150326797386,0.002042483660130719,1.7945261437908497,1
6845,2613,100151.14,103,851,745,641,71,202,2487,0.19099316445516687,0.8090068355448331,0.7213930348258707,0.2770761576731726,0.0015308075009567547,2.6195943360122467,0
8228,5434,90550.6,83,14,19,18,451,4849,4954,0.5335082761404926,0.4664917238595075,0.03514906146485094,0.964850938535149,0.0,1.51417004048583,1
4707,1942,87799.13,27,633,1031,105,22,124,1829,0.13121924548933844,0.8687807545106616,0.7548918640576725,0.2451081359423275,0.0,2.4237899073120492,0
4279,2355,41037.62,78,1326,338,69,26,518,2207,0.5903942002718623,0.40960579972813776,0.0,1.0,0.0,1.8169851380042463,1
5827,2018,94311.3,33,925,459,425,94,82,1878,0.2736954206602769,0.7263045793397231,0.9271555996035679,0.07284440039643211,0.0,2.8875123885034686,0
316,140,55621.02,49,25,24,20,9,13,135,0.24444444444444444,0.7555555555555555,0.7142857142857143,0.15,0.1357142857142857,2.257142857142857,0
6215,1854,70077.45,35,631,439,274,175,300,1765,0.5677053824362607,0.4322946175637394,0.3284789644012945,0.6693635382955772,0.002157497303128371,3.3522114347357066,0
3825,1807,76143.54,726,362,320,140,0,259,1728,0.4508101851851852,0.5491898148148148,0.1853901494189264,0.8146098505810736,0.0,2.1167681239623684,0
5877,3445,32324.14,1290,1390,277,240,86,162,3252,0.8908364083640836,0.10916359163591637,0.01567489114658926,0.9831640058055152,0.0011611030478955006,1.7059506531204645,1
3937,1146,110528.08,0,65,906,122,9,44,1058,0.06805293005671077,0.9319470699432892,0.87521815008726,0.12478184991273997,0.0,3.4354275741710296,0
9238,2213,79733.2,0,11,17,323,1196,666,2038,0.1874386653581943,0.8125613346418057,0.8178942611839133,0.18210573881608677,0.0,4.174423859014912,0
2646,1396,56748.73,1127,221,5,16,6,21,1352,0.6235207100591716,0.3764792899408284,0.010744985673352435,0.9792263610315186,0.01002865329512894,1.8954154727793697,1
6568,2458,93231.75,49,238,718,601,249,603,2294,0.15039232781168266,0.8496076721883173,0.8234336859235151,0.06224572823433686,0.11432058584214809,2.6720911310008137,0
1975,740,93006.28,0,263,431,23,0,23,698,0.03868194842406877,0.9613180515759312,0.9581081081081081,0.03648648648648649,0.005405405405405406,2.668918918918919,0
8549,2680,131511.53,27,57,75,1708,700,113,2626,0.04683929931454684,0.9531607006854531,0.9925373134328358,0.007462686567164179,0.0,3.1899253731343284,0
3043,1698,38781.62,758,648,152,54,0,86,1656,0.7445652173913043,0.2554347826086957,0.11366313309776208,0.8828032979976443,0.0035335689045936395,1.792108362779741,1
3677,1357,101894.4,48,44,646,431,64,124,1288,0.0986024844720497,0.9013975155279503,0.9071481208548269,0.09285187914517318,0.0,2.709653647752395,0
3219,1535,64543.63,107,800,163,337,65,63,1520,0.4361842105263158,0.5638157894736842,0.5185667752442997,0.48143322475570033,0.0,2.097068403908795,0
4345,1564,103016.27,30,703,423,252,74,82,1499,0.04803202134756504,0.951967978652435,0.9124040920716112,0.04859335038363171,0.03900255754475703,2.778132992327366,0
4383,3038,48706.48,966,1165,242,171,125,369,2844,0.8094233473980309,0.19057665260196907,0.016129032258064516,0.9838709677419355,0.0,1.4427254772876892,1
4914,3078,41850.91,1258,898,487,131,109,195,2844,0.7447257383966245,0.2552742616033755,0.1267056530214425,0.8703703703703703,0.0029239766081871343,1.5964912280701755,1
6669,2648,50637.93,1179,1159,136,73,13,88,2490,0.6285140562248996,0.3714859437751004,0.37802114803625375,0.618202416918429,0.0037764350453172208,2.5185045317220545,1
7199,2295,76247.72,605,930,268,213,74,205,2225,0.25303370786516854,0.7469662921348315,0.5869281045751634,0.41089324618736384,0.002178649237472767,3.13681917211329,0
4663,1846,61002.86,691,810,74,35,19,217,1614,0.322180916976456,0.677819083023544,0.7670639219934995,0.23293607800650054,0.0,2.5260021668472374,0
8073,2950,98051.72,24,296,121,155,240,2114,2630,0.29391634980988596,0.7060836501901141,0.7040677966101695,0.13389830508474576,0.16203389830508474,2.7366101694915255,0
1728,439,62650.29,31,179,66,87,39,37,433,0.4018475750577367,0.5981524249422633,0.2528473804100228,0.7471526195899773,0.0,3.93621867881549,0
3435,1385,108205.37,87,1150,46,26,10,66,1285,0.16186770428015565,0.8381322957198444,0.8945848375451263,0.10541516245487365,0.0,2.48014440433213,0
4643,1318,126313.47,0,0,0,286,490,542,1223,0.022076860179885527,0.9779231398201145,1.0,0.0,0.0,3.5227617602427923,0
5712,2198,75115.84,66,608,444,532,212,336,2109,0.07681365576102418,0.9231863442389758,0.7520473157415832,0.08098271155595996,0.16696997270245678,2.5987261146496814,0
1182,440,52678.39,72,67,37,75,56,133,415,0.11325301204819277,0.8867469879518072,0.9454545454545454,0.045454545454545456,0.00909090909090909,2.6863636363636365,0
5511,1876,119853.34,525,721,174,231,40,185,1797,0.18308291597106288,0.8169170840289371,0.6860341151385928,0.31396588486140725,0.0,2.9376332622601278,0
3100,1352,81233.74,635,575,34,44,24,40,1345,0.17843866171003717,0.8215613382899628,0.7958579881656804,0.20414201183431951,0.0,2.2928994082840237,0
11413,3337,116413.6,0,8,0,30,91,3208,3124,0.12516005121638923,0.8748399487836107,0.9235840575367096,0.07102187593646989,0.005394066526820497,3.4201378483667964,0
4613,2574,47407.1,611,1170,364,305,24,100,2439,0.6043460434604346,0.3956539565395654,0.08197358197358197,0.918026418026418,0.0,1.792152292152292,1
3832,1525,96424.0,124,310,268,255,127,441,1408,0.23224431818181818,0.7677556818181818,0.9895081967213115,0.010491803278688525,0.0,2.5127868852459017,0
2927,1208,60203.01,284,548,124,92,30,130,1149,0.11053089643167972,0.8894691035683203,0.8385761589403974,0.03890728476821192,0.12251655629139073,2.4230132450331126,0
4357,1624,135359.55,636,438,57,150,85,258,1483,0.25084288604180716,0.7491571139581928,0.7192118226600985,0.27832512315270935,0.0024630541871921183,2.6828817733990147,0
7648,2845,98177.61,645,484,396,475,281,564,2563,0.08076472883339836,0.9192352711666016,0.9718804920913884,0.026362038664323375,0.0017574692442882249,2.688224956063269,0
3322,1461,66547.84,921,425,47,22,11,35,1360,0.31985294117647056,0.6801470588235294,0.7221081451060917,0.27446954140999313,0.0034223134839151265,2.2737850787132103,0
6553,2357,167177.61,251,670,580,382,177,297,2245,0.08819599109131403,0.911804008908686,0.8756894357233772,0.12431056427662282,0.0,2.78022910479423,0
3627,1219,105015.63,89,429,352,210,39,100,1144,0.2159090909090909,0.7840909090909091,0.6521739130434783,0.34782608695652173,0.0,2.9753896636587367,0
2203,1091,45732.02,776,157,54,18,23,63,1044,0.7222222222222222,0.2777777777777778,0.00458295142071494,0.9853345554537122,0.01008249312557287,2.019248395967003,1
5665,2291,51653.33,413,934,556,259,60,69,2200,0.5681818181818182,0.4318181818181818,0.2963771278917503,0.7014404190309909,0.002182453077258839,2.4727193365342646,0
6134,2547,60307.48,344,1647,301,87,51,117,2548,0.3347723704866562,0.6652276295133438,0.6592069100903023,0.3392226148409894,0.0015704750687082843,2.408323517864154,0
3148,1058,82616.26,0,649,269,86,27,27,1029,0.3129251700680272,0.6870748299319728,0.9385633270321361,0.06143667296786389,0.0,2.9754253308128544,0
9177,3669,86387.16,292,545,332,610,625,1265,3395,0.31192930780559647,0.6880706921944035,0.7080948487326247,0.2905423821204688,0.001362769146906514,2.501226492232216,0
2334,1304,44714.64,893,225,86,43,26,31,1231,0.743298131600325,0.25670186839967507,0.00843558282208589,0.9800613496932515,0.011503067484662576,1.789877300613497,1
5345,1825,93487.34,45,896,189,266,191,238,1722,0.14227642276422764,0.8577235772357723,0.9802739726027397,0.019726027397260273,0.0,2.9287671232876713,0
5481,2555,53228.17,639,1254,169,158,68,267,2358,0.48091603053435117,0.5190839694656488,0.6348336594911937,0.363600782778865,0.0015655577299412916,2.1452054794520548,0
